COD_UBIC_P;DESC_LINEA;COD_VARIAN;ORDINAL;CALLE;ESQUINA;COD_CALLE1;COD_CALLE2;X;Y;CPU
554;328;1711;53;AV DR AMERICO RICALDONI;PSJE PEATONAL VEHICULAR;5973;8000;577523.985176998;6138424.31621523
554;316;1763;47;AV DR AMERICO RICALDONI;PSJE PEATONAL VEHICULAR;5973;8000;577523.985176998;6138424.31621523
554;494;2653;91;AV DR AMERICO RICALDONI;PSJE PEATONAL VEHICULAR;5973;8000;577523.985176998;6138424.31621523
554;494;3303;94;AV DR AMERICO RICALDONI;PSJE PEATONAL VEHICULAR;5973;8000;577523.985176998;6138424.31621523
554;494;3305;92;AV DR AMERICO RICALDONI;PSJE PEATONAL VEHICULAR;5973;8000;577523.985176998;6138424.31621523
554;329;7367;86;AV DR AMERICO RICALDONI;PSJE PEATONAL VEHICULAR;5973;8000;577523.985176998;6138424.31621523
554;76;7513;69;AV DR AMERICO RICALDONI;PSJE PEATONAL VEHICULAR;5973;8000;577523.985176998;6138424.31621523
554;143;7687;19;AV DR AMERICO RICALDONI;PSJE PEATONAL VEHICULAR;5973;8000;577523.985176998;6138424.31621523
554;329;7725;73;AV DR AMERICO RICALDONI;PSJE PEATONAL VEHICULAR;5973;8000;577523.985176998;6138424.31621523
554;329;7809;71;AV DR AMERICO RICALDONI;PSJE PEATONAL VEHICULAR;5973;8000;577523.985176998;6138424.31621523
554;329;7814;58;AV DR AMERICO RICALDONI;PSJE PEATONAL VEHICULAR;5973;8000;577523.985176998;6138424.31621523
554;316;7934;47;AV DR AMERICO RICALDONI;PSJE PEATONAL VEHICULAR;5973;8000;577523.985176998;6138424.31621523
555;405;24;6;ING EDUARDO GARCIA DE ZUÑIGA;PATRIA;7503;5277;576277.12516;6135654.507
555;405;28;6;ING EDUARDO GARCIA DE ZUÑIGA;PATRIA;7503;5277;576277.12516;6135654.507
555;117;635;17;ING EDUARDO GARCIA DE ZUÑIGA;PATRIA;7503;5277;576277.12516;6135654.507
555;192;1407;6;ING EDUARDO GARCIA DE ZUÑIGA;PATRIA;7503;5277;576277.12516;6135654.507
555;199;1453;47;ING EDUARDO GARCIA DE ZUÑIGA;PATRIA;7503;5277;576277.12516;6135654.507
555;300;1659;10;ING EDUARDO GARCIA DE ZUÑIGA;PATRIA;7503;5277;576277.12516;6135654.507
555;117;2779;28;ING EDUARDO GARCIA DE ZUÑIGA;PATRIA;7503;5277;576277.12516;6135654.507
555;300;7931;10;ING EDUARDO GARCIA DE ZUÑIGA;PATRIA;7503;5277;576277.12516;6135654.507
556;407;52;46;BV GRAL ARTIGAS;PALMAR;597;5082;576341.81002;6137571.58296
556;121;644;22;BV GRAL ARTIGAS;PALMAR;597;5082;576341.81002;6137571.58296
556;157;1069;60;BV GRAL ARTIGAS;PALMAR;597;5082;576341.81002;6137571.58296
556;183;1301;2;BV GRAL ARTIGAS;PALMAR;597;5082;576341.81002;6137571.58296
556;300;1667;55;BV GRAL ARTIGAS;PALMAR;597;5082;576341.81002;6137571.58296
556;121;2399;12;BV GRAL ARTIGAS;PALMAR;597;5082;576341.81002;6137571.58296
556;71;7503;44;BV GRAL ARTIGAS;PALMAR;597;5082;576341.81002;6137571.58296
556;183;7607;2;BV GRAL ARTIGAS;PALMAR;597;5082;576341.81002;6137571.58296
556;174;7719;81;BV GRAL ARTIGAS;PALMAR;597;5082;576341.81002;6137571.58296
556;174;7721;83;BV GRAL ARTIGAS;PALMAR;597;5082;576341.81002;6137571.58296
556;174;7723;71;BV GRAL ARTIGAS;PALMAR;597;5082;576341.81002;6137571.58296
556;14;7882;11;BV GRAL ARTIGAS;PALMAR;597;5082;576341.81002;6137571.58296
556;121;7884;22;BV GRAL ARTIGAS;PALMAR;597;5082;576341.81002;6137571.58296
556;300;7930;55;BV GRAL ARTIGAS;PALMAR;597;5082;576341.81002;6137571.58296
557;494;129;14;AV LUIS BATLLE BERRES;YUQUERI;831;7455;559183.80129;6150123.41358
557;127;698;14;AV LUIS BATLLE BERRES;YUQUERI;831;7455;559183.80129;6150123.41358
557;127;702;14;AV LUIS BATLLE BERRES;YUQUERI;831;7455;559183.80129;6150123.41358
557;127;708;14;AV LUIS BATLLE BERRES;YUQUERI;831;7455;559183.80129;6150123.41358
557;127;710;14;AV LUIS BATLLE BERRES;YUQUERI;831;7455;559183.80129;6150123.41358
557;D3;1536;2;AV LUIS BATLLE BERRES;YUQUERI;831;7455;559183.80129;6150123.41358
557;494;2653;12;AV LUIS BATLLE BERRES;YUQUERI;831;7455;559183.80129;6150123.41358
557;L27;2657;11;AV LUIS BATLLE BERRES;YUQUERI;831;7455;559183.80129;6150123.41358
557;L94;2661;12;AV LUIS BATLLE BERRES;YUQUERI;831;7455;559183.80129;6150123.41358
557;127;2668;12;AV LUIS BATLLE BERRES;YUQUERI;831;7455;559183.80129;6150123.41358
557;127;2671;12;AV LUIS BATLLE BERRES;YUQUERI;831;7455;559183.80129;6150123.41358
557;127;2673;12;AV LUIS BATLLE BERRES;YUQUERI;831;7455;559183.80129;6150123.41358
557;127;2675;12;AV LUIS BATLLE BERRES;YUQUERI;831;7455;559183.80129;6150123.41358
557;494;3303;14;AV LUIS BATLLE BERRES;YUQUERI;831;7455;559183.80129;6150123.41358
557;494;3305;12;AV LUIS BATLLE BERRES;YUQUERI;831;7455;559183.80129;6150123.41358
558;494;121;89;AV LUIS BATLLE BERRES;QUARAHY;831;5778;559299.98348;6149927.07058
558;127;695;71;AV LUIS BATLLE BERRES;QUARAHY;831;5778;559299.98348;6149927.07058
558;127;701;72;AV LUIS BATLLE BERRES;QUARAHY;831;5778;559299.98348;6149927.07058
558;127;705;68;AV LUIS BATLLE BERRES;QUARAHY;831;5778;559299.98348;6149927.07058
558;127;709;69;AV LUIS BATLLE BERRES;QUARAHY;831;5778;559299.98348;6149927.07058
558;D3;1535;48;AV LUIS BATLLE BERRES;QUARAHY;831;5778;559299.98348;6149927.07058
558;494;2652;89;AV LUIS BATLLE BERRES;QUARAHY;831;5778;559299.98348;6149927.07058
558;L27;2656;24;AV LUIS BATLLE BERRES;QUARAHY;831;5778;559299.98348;6149927.07058
558;L94;2660;24;AV LUIS BATLLE BERRES;QUARAHY;831;5778;559299.98348;6149927.07058
558;127;2667;71;AV LUIS BATLLE BERRES;QUARAHY;831;5778;559299.98348;6149927.07058
558;127;2670;68;AV LUIS BATLLE BERRES;QUARAHY;831;5778;559299.98348;6149927.07058
558;127;2672;72;AV LUIS BATLLE BERRES;QUARAHY;831;5778;559299.98348;6149927.07058
558;127;2674;69;AV LUIS BATLLE BERRES;QUARAHY;831;5778;559299.98348;6149927.07058
558;494;3302;90;AV LUIS BATLLE BERRES;QUARAHY;831;5778;559299.98348;6149927.07058
558;494;3304;90;AV LUIS BATLLE BERRES;QUARAHY;831;5778;559299.98348;6149927.07058
559;494;121;91;AV LUIS BATLLE BERRES;LA BARRA;831;777;559113.56459;6150267.67473
559;127;695;73;AV LUIS BATLLE BERRES;LA BARRA;831;777;559113.56459;6150267.67473
559;127;701;74;AV LUIS BATLLE BERRES;LA BARRA;831;777;559113.56459;6150267.67473
559;127;705;70;AV LUIS BATLLE BERRES;LA BARRA;831;777;559113.56459;6150267.67473
559;127;709;71;AV LUIS BATLLE BERRES;LA BARRA;831;777;559113.56459;6150267.67473
559;D3;1535;50;AV LUIS BATLLE BERRES;LA BARRA;831;777;559113.56459;6150267.67473
559;494;2652;91;AV LUIS BATLLE BERRES;LA BARRA;831;777;559113.56459;6150267.67473
559;L27;2656;26;AV LUIS BATLLE BERRES;LA BARRA;831;777;559113.56459;6150267.67473
559;L94;2660;26;AV LUIS BATLLE BERRES;LA BARRA;831;777;559113.56459;6150267.67473
559;127;2667;73;AV LUIS BATLLE BERRES;LA BARRA;831;777;559113.56459;6150267.67473
559;127;2670;70;AV LUIS BATLLE BERRES;LA BARRA;831;777;559113.56459;6150267.67473
559;127;2672;74;AV LUIS BATLLE BERRES;LA BARRA;831;777;559113.56459;6150267.67473
559;127;2674;71;AV LUIS BATLLE BERRES;LA BARRA;831;777;559113.56459;6150267.67473
559;494;3302;92;AV LUIS BATLLE BERRES;LA BARRA;831;777;559113.56459;6150267.67473
559;494;3304;92;AV LUIS BATLLE BERRES;LA BARRA;831;777;559113.56459;6150267.67473
560;133;771;11;CNO PAJAS BLANCAS;SBRE DE PASO;999;6603;560021.75886;6142890.24813
560;L1;1554;47;CNO PAJAS BLANCAS;SBRE DE PASO;999;6603;560021.75886;6142890.24813
560;L1;2379;62;CNO PAJAS BLANCAS;SBRE DE PASO;999;6603;560021.75886;6142890.24813
560;133;2986;11;CNO PAJAS BLANCAS;SBRE DE PASO;999;6603;560021.75886;6142890.24813
560;L15;3044;11;CNO PAJAS BLANCAS;SBRE DE PASO;999;6603;560021.75886;6142890.24813
560;133;3046;16;CNO PAJAS BLANCAS;SBRE DE PASO;999;6603;560021.75886;6142890.24813
560;133;3049;11;CNO PAJAS BLANCAS;SBRE DE PASO;999;6603;560021.75886;6142890.24813
560;L15;7448;10;CNO PAJAS BLANCAS;SBRE DE PASO;999;6603;560021.75886;6142890.24813
560;133;7450;16;CNO PAJAS BLANCAS;SBRE DE PASO;999;6603;560021.75886;6142890.24813
560;133;7452;11;CNO PAJAS BLANCAS;SBRE DE PASO;999;6603;560021.75886;6142890.24813
561;133;770;88;CNO PAJAS BLANCAS;SBRE DE PASO;999;6603;560029.35651;6142892.85969
561;L1;1551;9;CNO PAJAS BLANCAS;SBRE DE PASO;999;6603;560029.35651;6142892.85969
561;L1;2352;12;CNO PAJAS BLANCAS;SBRE DE PASO;999;6603;560029.35651;6142892.85969
561;133;2985;82;CNO PAJAS BLANCAS;SBRE DE PASO;999;6603;560029.35651;6142892.85969
561;L15;3043;57;CNO PAJAS BLANCAS;SBRE DE PASO;999;6603;560029.35651;6142892.85969
561;133;3045;97;CNO PAJAS BLANCAS;SBRE DE PASO;999;6603;560029.35651;6142892.85969
561;133;3048;103;CNO PAJAS BLANCAS;SBRE DE PASO;999;6603;560029.35651;6142892.85969
561;L15;7449;57;CNO PAJAS BLANCAS;SBRE DE PASO;999;6603;560029.35651;6142892.85969
561;133;7451;103;CNO PAJAS BLANCAS;SBRE DE PASO;999;6603;560029.35651;6142892.85969
561;133;7453;97;CNO PAJAS BLANCAS;SBRE DE PASO;999;6603;560029.35651;6142892.85969
562;L5;1582;1;CNO LOS CAMALOTES;DEL TRANVIA A LA BARRA;4027;6932;562487.604163807;6148251.72835174
563;427;86;51;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;456;101;49;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;494;129;71;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;495;141;67;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;524;186;35;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;538;205;64;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;582;220;36;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;124;650;30;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;125;673;44;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;125;683;42;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;126;688;30;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;127;698;72;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;127;702;73;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;127;708;72;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;127;710;73;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;133;771;76;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;456;2089;49;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;538;2091;64;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;126;2093;52;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;133;2095;73;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;524;2102;35;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;427;2359;51;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;494;2653;69;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;127;2668;70;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;127;2671;70;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;127;2673;71;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;127;2675;71;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;133;2984;73;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;133;2986;76;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;456;2997;49;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;538;3016;66;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;538;3020;66;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;133;3046;96;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;133;3049;91;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;494;3303;72;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;494;3305;70;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;G;3338;46;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;G;3649;46;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;M-B;7376;52;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;133;7450;96;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;133;7452;91;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;126;7908;30;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
563;126;7910;52;PARAGUAY;SANTA FE;5115;6360;573564.184551105;6139646.07354838
564;427;86;52;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;456;101;50;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;494;129;72;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;495;141;68;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;524;186;36;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;538;205;65;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;582;220;37;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;124;650;31;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;125;673;45;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;125;683;43;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;126;688;31;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;127;698;73;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;127;702;74;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;127;708;73;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;127;710;74;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;133;771;77;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;191;1402;48;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;456;2089;50;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;538;2091;65;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;126;2093;53;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;133;2095;74;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;524;2102;36;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;427;2359;52;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;494;2653;70;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;127;2668;71;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;127;2671;71;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;127;2673;72;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;127;2675;72;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;133;2984;74;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;133;2986;77;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;456;2997;50;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;538;3016;67;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;538;3020;67;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;133;3046;97;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;133;3049;92;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;494;3303;73;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;494;3305;71;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;G;3338;47;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;G;3649;47;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;M-B;7376;53;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;133;7450;97;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;133;7452;92;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;126;7908;31;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
564;126;7910;53;PARAGUAY;GRAL FAUSTO AGUILAR;5115;162;573582.359721282;6139449.70577354
565;427;86;53;PARAGUAY;GRAL PACHECO;5115;5040;573597.84237;6139240.79544
565;456;101;51;PARAGUAY;GRAL PACHECO;5115;5040;573597.84237;6139240.79544
565;494;129;73;PARAGUAY;GRAL PACHECO;5115;5040;573597.84237;6139240.79544
565;495;141;69;PARAGUAY;GRAL PACHECO;5115;5040;573597.84237;6139240.79544
565;524;186;37;PARAGUAY;GRAL PACHECO;5115;5040;573597.84237;6139240.79544
565;538;205;66;PARAGUAY;GRAL PACHECO;5115;5040;573597.84237;6139240.79544
565;582;220;38;PARAGUAY;GRAL PACHECO;5115;5040;573597.84237;6139240.79544
565;124;650;32;PARAGUAY;GRAL PACHECO;5115;5040;573597.84237;6139240.79544
565;125;673;46;PARAGUAY;GRAL PACHECO;5115;5040;573597.84237;6139240.79544
565;125;683;44;PARAGUAY;GRAL PACHECO;5115;5040;573597.84237;6139240.79544
565;126;688;32;PARAGUAY;GRAL PACHECO;5115;5040;573597.84237;6139240.79544
565;127;698;74;PARAGUAY;GRAL PACHECO;5115;5040;573597.84237;6139240.79544
565;127;702;75;PARAGUAY;GRAL PACHECO;5115;5040;573597.84237;6139240.79544
565;127;708;74;PARAGUAY;GRAL PACHECO;5115;5040;573597.84237;6139240.79544
565;127;710;75;PARAGUAY;GRAL PACHECO;5115;5040;573597.84237;6139240.79544
565;133;771;78;PARAGUAY;GRAL PACHECO;5115;5040;573597.84237;6139240.79544
565;191;1402;49;PARAGUAY;GRAL PACHECO;5115;5040;573597.84237;6139240.79544
565;456;2089;51;PARAGUAY;GRAL PACHECO;5115;5040;573597.84237;6139240.79544
565;538;2091;66;PARAGUAY;GRAL PACHECO;5115;5040;573597.84237;6139240.79544
565;126;2093;54;PARAGUAY;GRAL PACHECO;5115;5040;573597.84237;6139240.79544
565;133;2095;75;PARAGUAY;GRAL PACHECO;5115;5040;573597.84237;6139240.79544
565;524;2102;37;PARAGUAY;GRAL PACHECO;5115;5040;573597.84237;6139240.79544
565;427;2359;53;PARAGUAY;GRAL PACHECO;5115;5040;573597.84237;6139240.79544
565;494;2653;71;PARAGUAY;GRAL PACHECO;5115;5040;573597.84237;6139240.79544
565;127;2668;72;PARAGUAY;GRAL PACHECO;5115;5040;573597.84237;6139240.79544
565;127;2671;72;PARAGUAY;GRAL PACHECO;5115;5040;573597.84237;6139240.79544
565;127;2673;73;PARAGUAY;GRAL PACHECO;5115;5040;573597.84237;6139240.79544
565;127;2675;73;PARAGUAY;GRAL PACHECO;5115;5040;573597.84237;6139240.79544
565;404;2823;64;PARAGUAY;GRAL PACHECO;5115;5040;573597.84237;6139240.79544
565;133;2984;75;PARAGUAY;GRAL PACHECO;5115;5040;573597.84237;6139240.79544
565;133;2986;78;PARAGUAY;GRAL PACHECO;5115;5040;573597.84237;6139240.79544
565;456;2997;51;PARAGUAY;GRAL PACHECO;5115;5040;573597.84237;6139240.79544
565;538;3016;68;PARAGUAY;GRAL PACHECO;5115;5040;573597.84237;6139240.79544
565;538;3020;68;PARAGUAY;GRAL PACHECO;5115;5040;573597.84237;6139240.79544
